nces_id,school_name,state,county_fips,composite_score,education_score,health_score,environment_score,safety_score,category,national_rank,state_rank,score_change_1y,updated_at
390028084,Spring Elementary School,OH,39002,50.0,55.1,57.1,41.6,51.1,at_risk,614,13,-4.6,2026-03-29T21:12:38.028607
100048517,Heritage Elementary,DE,10004,49.9,43.4,38.9,71.4,48.8,at_risk,615,11,0.2,2026-03-29T21:12:38.028607
130029667,Jefferson Middle School,GA,13002,49.9,37.8,53.5,61.2,50.0,at_risk,616,13,5.9,2026-03-29T21:12:38.028607
130031355,Innovation Preparatory School,GA,13003,49.8,70.7,48.8,57.8,46.6,at_risk,617,14,5.2,2026-03-29T21:12:38.028607
180034940,Martin Luther King Jr. Primary School,IN,18003,49.8,46.3,40.4,51.8,45.2,at_risk,618,10,-7.3,2026-03-29T21:12:38.028607
360017982,Valley Preparatory School,NY,36001,49.8,47.2,50.1,56.3,45.9,at_risk,619,11,-0.5,2026-03-29T21:12:38.028607
490013651,Autumn Charter School,UT,49001,49.8,36.5,54.0,53.2,63.4,at_risk,620,16,6.8,2026-03-29T21:12:38.028607
390017697,Northview High School,OH,39001,49.7,59.0,41.0,65.0,45.0,at_risk,621,14,4.9,2026-03-29T21:12:38.028607
410015815,Hillcrest Junior High School,OR,41001,49.7,42.7,29.7,51.2,55.6,at_risk,622,15,-0.0,2026-03-29T21:12:38.028607
530046292,Franklin High School,WA,53004,49.7,81.8,49.3,56.8,49.7,at_risk,623,15,2.2,2026-03-29T21:12:38.028607
130013539,Cedar Preparatory School,GA,13001,49.6,29.0,41.7,44.8,44.5,at_risk,624,15,-2.1,2026-03-29T21:12:38.028607
060032609,Central Academy,CA,06003,49.5,46.9,27.9,57.7,41.8,at_risk,625,10,2.8,2026-03-29T21:12:38.028607
150011352,Jefferson Academy,HI,15001,49.5,57.1,43.3,45.8,58.8,at_risk,626,17,-0.3,2026-03-29T21:12:38.028607
230037669,Roosevelt Elementary,ME,23003,49.5,42.8,32.0,45.2,46.8,at_risk,627,12,4.1,2026-03-29T21:12:38.028607
320017421,Riverside Middle School,NV,32001,49.4,41.5,54.8,50.5,58.7,at_risk,628,14,-2.8,2026-03-29T21:12:38.028607
490045713,Longfellow Academy,UT,49004,49.4,53.0,48.3,55.1,53.9,at_risk,629,17,5.5,2026-03-29T21:12:38.028607
130045994,Monroe Magnet School,GA,13004,49.3,44.0,47.7,46.5,48.9,at_risk,630,16,-2.7,2026-03-29T21:12:38.028607
150012015,Ridgewood Preparatory School,HI,15001,49.3,57.7,58.8,61.3,37.3,at_risk,631,18,-0.5,2026-03-29T21:12:38.028607
190036832,Franklin Preparatory School,IA,19003,49.1,45.6,44.3,57.2,57.2,at_risk,632,15,-5.6,2026-03-29T21:12:38.028607
280038031,Grant Elementary,MS,28003,49.1,54.4,77.7,56.7,56.7,at_risk,633,12,-1.5,2026-03-29T21:12:38.028607
510016999,Twain High School,VA,51001,49.1,53.2,37.1,42.7,41.9,at_risk,634,17,1.2,2026-03-29T21:12:38.028607
210018190,Ridgewood Magnet School,KY,21001,49.0,26.2,42.8,58.2,52.2,at_risk,635,10,-0.6,2026-03-29T21:12:38.028607
390013301,Innovation Middle School,OH,39001,49.0,55.5,43.7,54.6,55.1,at_risk,636,15,-0.3,2026-03-29T21:12:38.028607
450041774,Hawthorne Magnet School,SC,45004,49.0,36.7,41.9,61.6,40.2,at_risk,637,8,3.2,2026-03-29T21:12:38.028607
330011354,Hamilton High School,NH,33001,48.9,49.9,58.7,56.9,44.6,at_risk,638,17,2.7,2026-03-29T21:12:38.028607
420045607,Liberty Academy,PA,42004,48.9,53.1,63.0,51.6,56.6,at_risk,639,13,-8.1,2026-03-29T21:12:38.028607
450031235,Adams Middle School,SC,45003,48.9,64.3,31.8,51.7,50.5,at_risk,640,9,1.5,2026-03-29T21:12:38.028607
180015439,Magnolia Elementary,IN,18001,48.8,46.0,51.7,43.0,39.8,at_risk,641,11,2.8,2026-03-29T21:12:38.028607
350014197,Washington Elementary,NM,35001,48.8,36.8,51.9,43.3,58.5,at_risk,642,10,4.3,2026-03-29T21:12:38.028607
170017813,Central Elementary,IL,17001,48.7,53.8,37.3,42.5,52.1,at_risk,643,15,-2.1,2026-03-29T21:12:38.028607
410013203,Westside Academy,OR,41001,48.7,47.6,51.0,43.9,41.4,at_risk,644,16,5.4,2026-03-29T21:12:38.028607
010034350,Riverside Academy,AL,01003,48.6,60.6,43.1,49.7,57.6,at_risk,645,11,-0.2,2026-03-29T21:12:38.028607
460042390,Freedom High School,SD,46004,48.5,60.2,43.5,56.3,57.5,at_risk,646,13,-1.2,2026-03-29T21:12:38.028607
210013627,Liberty Preparatory School,KY,21001,48.4,49.1,61.0,53.5,38.7,at_risk,647,11,-4.9,2026-03-29T21:12:38.028607
310037272,Emerson Junior High School,NE,31003,48.4,67.2,30.0,60.4,50.4,at_risk,648,12,-0.3,2026-03-29T21:12:38.028607
320023741,Discovery High School,NV,32002,48.4,18.2,46.9,59.8,47.5,at_risk,649,15,0.8,2026-03-29T21:12:38.028607
170042148,Sunrise Academy,IL,17004,48.3,39.1,30.3,32.5,56.6,at_risk,650,16,3.0,2026-03-29T21:12:38.028607
230046862,Grant Middle School,ME,23004,48.3,69.6,45.5,43.4,53.3,at_risk,651,13,7.3,2026-03-29T21:12:38.028607
250024058,Grant Middle School,MA,25002,48.3,51.0,56.1,49.8,55.0,at_risk,652,16,-1.8,2026-03-29T21:12:38.028607
360032375,Hamilton Elementary,NY,36003,48.3,60.2,55.6,56.1,50.1,at_risk,653,12,-1.2,2026-03-29T21:12:38.028607
560038396,Southfield Charter School,WY,56003,48.3,67.1,54.4,47.0,50.6,at_risk,654,15,-1.5,2026-03-29T21:12:38.028607
320012805,Emerson Elementary School,NV,32001,48.2,52.2,38.3,46.6,50.1,at_risk,655,16,4.2,2026-03-29T21:12:38.028607
160029720,Westside Elementary,ID,16002,48.1,46.4,34.9,46.1,45.6,at_risk,656,16,9.8,2026-03-29T21:12:38.028607
250016342,Valley Elementary School,MA,25001,48.1,38.2,31.4,37.8,53.5,at_risk,657,17,-0.0,2026-03-29T21:12:38.028607
360014450,Brookside Magnet School,NY,36001,48.1,51.0,72.2,59.2,46.1,at_risk,658,13,2.7,2026-03-29T21:12:38.028607
440038091,Maple High School,RI,44003,48.1,44.7,35.5,47.9,50.1,at_risk,659,11,4.8,2026-03-29T21:12:38.028607
050035602,Franklin Elementary,AR,05003,47.9,66.3,49.9,47.4,53.6,at_risk,660,10,0.2,2026-03-29T21:12:38.028607
200039700,Elm Charter School,KS,20003,47.8,40.4,40.3,52.3,35.9,at_risk,661,14,-0.3,2026-03-29T21:12:38.028607
480025221,Kennedy High School,TX,48002,47.8,36.6,38.2,53.6,41.7,at_risk,662,14,-1.1,2026-03-29T21:12:38.028607
490016163,Pioneer Junior High School,UT,49001,47.7,36.2,45.9,49.2,48.4,at_risk,663,18,3.1,2026-03-29T21:12:38.028607
560048036,Highland Preparatory School,WY,56004,47.7,44.1,55.4,28.9,61.2,at_risk,664,16,-3.3,2026-03-29T21:12:38.028607
210022922,Washington Primary School,KY,21002,47.6,58.9,60.1,61.5,26.4,at_risk,665,12,-7.4,2026-03-29T21:12:38.028607
380044445,Meadow High School,ND,38004,47.6,40.0,35.3,47.5,40.7,at_risk,666,10,-2.0,2026-03-29T21:12:38.028607
150014726,Oakwood Academy,HI,15001,47.5,45.7,54.5,57.1,52.4,at_risk,667,19,-7.3,2026-03-29T21:12:38.028607
550026199,Roosevelt Academy,WI,55002,47.5,45.3,53.3,53.0,53.3,at_risk,668,13,-3.6,2026-03-29T21:12:38.028607
230025544,Fairview Middle School,ME,23002,47.4,45.4,40.3,46.2,39.7,at_risk,669,14,-3.3,2026-03-29T21:12:38.028607
300042633,Ridgewood Elementary,MT,30004,47.3,51.7,41.2,49.1,64.6,at_risk,670,8,-1.5,2026-03-29T21:12:38.028607
320045760,Meadow Elementary,NV,32004,47.2,35.7,22.0,39.3,58.3,at_risk,671,17,6.7,2026-03-29T21:12:38.028607
480036067,Pleasant Magnet School,TX,48003,47.2,44.6,54.7,54.3,49.0,at_risk,672,15,1.6,2026-03-29T21:12:38.028607
100041590,Southfield Academy,DE,10004,47.1,38.2,46.6,49.6,42.0,at_risk,673,12,-8.3,2026-03-29T21:12:38.028607
240036896,Jefferson Elementary School,MD,24003,47.1,57.9,47.0,49.8,56.8,at_risk,674,12,-7.0,2026-03-29T21:12:38.028607
170015578,Pine Primary School,IL,17001,47.0,35.6,33.9,42.0,55.1,at_risk,675,17,-2.5,2026-03-29T21:12:38.028607
420028805,Brookside Junior High School,PA,42002,47.0,34.4,29.2,70.1,29.7,at_risk,676,14,2.8,2026-03-29T21:12:38.028607
540047872,Elm Primary School,WV,54004,46.9,66.2,41.3,35.7,62.1,at_risk,677,11,6.5,2026-03-29T21:12:38.028607
400023486,Meadow Primary School,OK,40002,46.8,50.1,53.0,58.8,35.5,at_risk,678,13,-4.9,2026-03-29T21:12:38.028607
460035309,Elm Middle School,SD,46003,46.8,62.5,38.3,53.3,45.5,at_risk,679,14,0.3,2026-03-29T21:12:38.028607
530027843,Autumn Elementary School,WA,53002,46.8,45.9,39.3,37.1,42.9,at_risk,680,16,2.6,2026-03-29T21:12:38.028607
050037363,Northview High School,AR,05003,46.7,37.8,40.7,45.7,61.1,at_risk,681,11,-2.1,2026-03-29T21:12:38.028607
060018066,Fairview High School,CA,06001,46.7,31.5,44.7,40.7,45.5,at_risk,682,11,3.2,2026-03-29T21:12:38.028607
100023578,Southfield Junior High School,DE,10002,46.7,36.5,33.6,40.7,41.7,at_risk,683,13,1.9,2026-03-29T21:12:38.028607
280031131,Maple Elementary,MS,28003,46.7,40.3,44.7,52.0,45.6,at_risk,684,13,6.5,2026-03-29T21:12:38.028607
060034688,Heritage Academy,CA,06003,46.6,47.5,53.9,61.9,48.4,at_risk,685,12,5.7,2026-03-29T21:12:38.028607
210049596,Martin Luther King Jr. Preparatory School,KY,21004,46.6,38.8,45.7,57.1,37.4,at_risk,686,13,-1.8,2026-03-29T21:12:38.028607
290022680,Willow Charter School,MO,29002,46.6,40.7,52.7,41.5,57.7,at_risk,687,11,-4.6,2026-03-29T21:12:38.028607
440036046,Ridgewood High School,RI,44003,46.6,54.7,43.6,43.3,38.3,at_risk,688,12,-1.5,2026-03-29T21:12:38.028607
090016281,Freedom Middle School,CT,09001,46.5,27.6,25.4,43.6,45.3,at_risk,689,17,0.6,2026-03-29T21:12:38.028607
190019035,Westside Junior High School,IA,19001,46.4,53.5,43.4,55.6,62.6,at_risk,690,16,-0.8,2026-03-29T21:12:38.028607
380039810,Central Middle School,ND,38003,46.4,32.9,45.9,61.2,44.2,at_risk,691,11,0.6,2026-03-29T21:12:38.028607
220011321,Central Elementary,LA,22001,46.3,50.3,51.4,39.4,38.2,at_risk,692,15,2.7,2026-03-29T21:12:38.028607
540036904,Discovery Charter School,WV,54003,46.3,58.6,46.9,39.2,42.0,at_risk,693,12,2.5,2026-03-29T21:12:38.028607
020026315,Central Charter School,AK,02002,46.2,43.6,41.2,50.6,43.3,at_risk,694,15,4.7,2026-03-29T21:12:38.028607
040035942,Wilson Primary School,AZ,04003,46.2,46.3,31.8,47.2,24.5,at_risk,695,15,-1.7,2026-03-29T21:12:38.028607
050041029,Liberty Junior High School,AR,05004,46.2,42.6,36.2,47.4,52.7,at_risk,696,12,2.0,2026-03-29T21:12:38.028607
120011887,Magnolia Charter School,FL,12001,46.2,47.5,36.5,46.3,58.2,at_risk,697,11,0.6,2026-03-29T21:12:38.028607
460046527,Hamilton Elementary,SD,46004,46.2,44.9,39.2,43.0,60.6,at_risk,698,15,-1.2,2026-03-29T21:12:38.028607
250043177,Eastside High School,MA,25004,46.1,55.7,46.5,59.0,51.9,at_risk,699,18,0.1,2026-03-29T21:12:38.028607
240018184,Discovery Middle School,MD,24001,46.0,63.9,49.8,48.8,53.5,at_risk,700,13,-1.8,2026-03-29T21:12:38.028607
480035648,Jefferson Charter School,TX,48003,45.9,59.6,49.0,38.3,58.8,at_risk,701,16,-2.7,2026-03-29T21:12:38.028607
490031852,Madison Middle School,UT,49003,45.9,43.9,34.1,40.7,46.8,at_risk,702,19,-1.3,2026-03-29T21:12:38.028607
210013229,Washington Charter School,KY,21001,45.8,29.2,41.7,43.0,39.0,at_risk,703,14,-2.0,2026-03-29T21:12:38.028607
330017321,Liberty Middle School,NH,33001,45.8,54.2,59.0,49.6,41.0,at_risk,704,18,-3.3,2026-03-29T21:12:38.028607
340015495,Martin Luther King Jr. Academy,NJ,34001,45.8,57.0,48.5,30.8,42.6,at_risk,705,16,-1.0,2026-03-29T21:12:38.028607
560015939,Innovation Primary School,WY,56001,45.8,33.1,50.6,53.2,57.7,at_risk,706,17,0.6,2026-03-29T21:12:38.028607
560039694,Longfellow Elementary,WY,56003,45.7,43.2,32.7,44.5,40.5,at_risk,707,18,3.6,2026-03-29T21:12:38.028607
390014267,Excellence Academy,OH,39001,45.6,55.8,42.6,36.7,48.1,at_risk,708,16,0.1,2026-03-29T21:12:38.028607
050039907,Achievement Elementary School,AR,05003,45.5,52.6,57.8,48.5,59.8,at_risk,709,13,1.6,2026-03-29T21:12:38.028607
260021945,Fairview Charter School,MI,26002,45.5,31.9,43.7,56.4,43.0,at_risk,710,11,-2.5,2026-03-29T21:12:38.028607
290022841,Birch High School,MO,29002,45.4,53.6,48.2,44.7,49.8,at_risk,711,12,0.9,2026-03-29T21:12:38.028607
310043257,Valley Elementary,NE,31004,45.4,34.9,45.1,56.7,39.0,at_risk,712,13,0.5,2026-03-29T21:12:38.028607
550048320,Highland Junior High School,WI,55004,45.4,58.4,30.5,37.8,56.2,at_risk,713,14,-3.1,2026-03-29T21:12:38.028607
380048252,Innovation Academy,ND,38004,45.3,38.7,36.2,47.1,41.5,at_risk,714,12,-2.2,2026-03-29T21:12:38.028607
410044741,Southfield Charter School,OR,41004,45.3,31.1,51.4,41.9,56.2,at_risk,715,17,-1.8,2026-03-29T21:12:38.028607
230028551,Discovery Elementary,ME,23002,45.2,49.1,34.3,53.0,61.4,at_risk,716,15,-1.9,2026-03-29T21:12:38.028607
240036431,Excellence Charter School,MD,24003,45.2,55.1,51.0,53.8,33.3,at_risk,717,14,-6.2,2026-03-29T21:12:38.028607
130049589,Emerson Academy,GA,13004,45.1,35.8,39.0,52.5,43.6,at_risk,718,17,-0.2,2026-03-29T21:12:38.028607
260018270,Harmony Magnet School,MI,26001,45.1,38.5,63.3,48.7,42.2,at_risk,719,12,2.9,2026-03-29T21:12:38.028607
540044181,Twain Junior High School,WV,54004,45.1,45.4,28.6,44.2,39.6,at_risk,720,13,-1.3,2026-03-29T21:12:38.028607
540011375,Birch Junior High School,WV,54001,45.0,35.3,50.8,43.5,33.5,at_risk,721,14,4.2,2026-03-29T21:12:38.028607
160045623,Central Elementary School,ID,16004,44.9,47.6,46.4,50.2,30.4,at_risk,722,17,-2.3,2026-03-29T21:12:38.028607
370027909,Hamilton High School,NC,37002,44.9,36.5,46.0,40.9,51.5,at_risk,723,13,3.7,2026-03-29T21:12:38.028607
400038993,Sunset Junior High School,OK,40003,44.9,42.6,44.7,37.4,36.8,at_risk,724,14,-7.4,2026-03-29T21:12:38.028607
470032298,Magnolia Preparatory School,TN,47003,44.9,48.1,62.4,53.3,37.3,at_risk,725,15,-3.3,2026-03-29T21:12:38.028607
090032433,Roosevelt Elementary School,CT,09003,44.8,53.9,42.1,46.5,40.2,at_risk,726,18,-4.1,2026-03-29T21:12:38.028607
230047489,Adams Preparatory School,ME,23004,44.8,32.8,49.8,56.5,44.7,at_risk,727,16,-1.8,2026-03-29T21:12:38.028607
440048617,Innovation High School,RI,44004,44.8,46.6,37.4,41.2,38.7,at_risk,728,13,-1.5,2026-03-29T21:12:38.028607
450025610,Longfellow Primary School,SC,45002,44.8,52.5,43.5,50.3,44.4,at_risk,729,10,1.2,2026-03-29T21:12:38.028607
530023412,Riverside Junior High School,WA,53002,44.8,40.7,28.3,30.9,46.9,at_risk,730,17,5.3,2026-03-29T21:12:38.028607
200012117,Birch Elementary School,KS,20001,44.7,34.5,32.5,46.2,42.2,at_risk,731,15,4.8,2026-03-29T21:12:38.028607
200019270,Whitman Primary School,KS,20001,44.6,50.5,35.7,52.7,54.6,at_risk,732,16,1.3,2026-03-29T21:12:38.028607
300043721,Highland Charter School,MT,30004,44.6,51.5,40.8,52.9,46.3,at_risk,733,9,-1.6,2026-03-29T21:12:38.028607
500024168,Hamilton Middle School,VT,50002,44.6,33.8,56.1,42.7,39.7,at_risk,734,16,3.4,2026-03-29T21:12:38.028607
010011356,Riverside Preparatory School,AL,01001,44.5,43.6,66.6,29.3,38.1,at_risk,735,12,0.9,2026-03-29T21:12:38.028607
300022725,Hawthorne Charter School,MT,30002,44.5,53.7,25.5,41.9,48.4,at_risk,736,10,1.9,2026-03-29T21:12:38.028607
390017779,Horizon High School,OH,39001,44.5,55.6,36.8,35.8,49.6,at_risk,737,17,-5.3,2026-03-29T21:12:38.028607
390039462,Adams High School,OH,39003,44.5,48.0,53.5,51.3,35.1,at_risk,738,18,1.0,2026-03-29T21:12:38.028607
040049300,Hawthorne Primary School,AZ,04004,44.4,39.0,39.0,55.4,48.6,at_risk,739,16,7.3,2026-03-29T21:12:38.028607
050046301,Franklin Elementary School,AR,05004,44.4,30.2,35.6,41.2,34.7,at_risk,740,14,10.1,2026-03-29T21:12:38.028607
370041205,Eastside Magnet School,NC,37004,44.4,43.2,35.6,51.3,38.9,at_risk,741,14,-4.1,2026-03-29T21:12:38.028607
480016615,Hillcrest Magnet School,TX,48001,44.4,37.8,51.8,56.7,42.3,at_risk,742,17,-4.4,2026-03-29T21:12:38.028607
200015965,Spring High School,KS,20001,44.3,31.2,38.2,34.6,28.8,at_risk,743,17,1.5,2026-03-29T21:12:38.028607
460033086,Elm Junior High School,SD,46003,44.3,39.5,44.8,35.8,47.2,at_risk,744,16,0.6,2026-03-29T21:12:38.028607
480039034,Kennedy Preparatory School,TX,48003,44.2,39.4,33.6,34.3,53.2,at_risk,745,18,3.4,2026-03-29T21:12:38.028607
540017979,Central Academy,WV,54001,44.2,36.2,50.2,46.3,44.2,at_risk,746,15,-9.8,2026-03-29T21:12:38.028607
180049131,Jackson Academy,IN,18004,44.1,53.0,38.0,39.2,59.1,at_risk,747,12,3.4,2026-03-29T21:12:38.028607
190035447,Heritage Magnet School,IA,19003,44.1,52.4,31.3,61.8,47.8,at_risk,748,17,1.7,2026-03-29T21:12:38.028607
250015278,Washington Preparatory School,MA,25001,44.1,46.2,43.5,40.0,39.5,at_risk,749,19,2.0,2026-03-29T21:12:38.028607
320036685,Hawthorne Middle School,NV,32003,44.1,42.0,39.5,45.4,41.7,at_risk,750,18,4.5,2026-03-29T21:12:38.028607
500016699,Twain Academy,VT,50001,44.0,45.3,54.6,56.6,39.1,at_risk,751,17,-2.8,2026-03-29T21:12:38.028607
500024215,Spring Academy,VT,50002,44.0,44.5,28.9,39.8,57.6,at_risk,752,18,5.4,2026-03-29T21:12:38.028607
150045705,Maple Junior High School,HI,15004,43.9,36.2,41.4,34.4,49.8,at_risk,753,20,-7.5,2026-03-29T21:12:38.028607
160011477,Pioneer High School,ID,16001,43.8,34.7,28.1,31.2,36.8,at_risk,754,18,-0.5,2026-03-29T21:12:38.028607
120047084,Pine Elementary School,FL,12004,43.7,44.9,52.8,30.8,45.7,at_risk,755,12,-1.5,2026-03-29T21:12:38.028607
290011145,Spring Primary School,MO,29001,43.7,41.7,49.8,46.6,48.1,at_risk,756,13,0.9,2026-03-29T21:12:38.028607
260013057,Martin Luther King Jr. High School,MI,26001,43.4,58.2,42.6,50.0,43.4,at_risk,757,13,3.6,2026-03-29T21:12:38.028607
280029118,Lakeview High School,MS,28002,43.4,54.5,42.4,45.0,38.0,at_risk,758,14,-2.6,2026-03-29T21:12:38.028607
530039339,Longfellow Elementary School,WA,53003,43.4,47.4,45.1,42.3,57.7,at_risk,759,18,2.9,2026-03-29T21:12:38.028607
060012342,Elm Middle School,CA,06001,43.3,49.5,37.6,48.2,51.6,at_risk,760,13,1.5,2026-03-29T21:12:38.028607
180046021,Monroe Preparatory School,IN,18004,43.3,52.1,53.7,62.0,41.8,at_risk,761,13,-2.9,2026-03-29T21:12:38.028607
200047302,Twain Magnet School,KS,20004,43.2,65.5,42.5,36.6,46.2,at_risk,762,18,-1.5,2026-03-29T21:12:38.028607
080014122,Lincoln Elementary School,CO,08001,43.1,52.0,51.4,58.7,41.2,at_risk,763,15,3.5,2026-03-29T21:12:38.028607
380018703,Central Charter School,ND,38001,43.1,33.2,53.4,45.6,42.1,at_risk,764,13,-3.0,2026-03-29T21:12:38.028607
400042456,Eastside Magnet School,OK,40004,43.1,36.5,35.7,44.2,38.5,at_risk,765,15,2.4,2026-03-29T21:12:38.028607
220013378,Fairview Academy,LA,22001,43.0,45.3,55.4,35.5,34.3,at_risk,766,16,1.9,2026-03-29T21:12:38.028607
080043018,Innovation Elementary,CO,08004,42.9,39.4,22.4,33.5,46.3,at_risk,767,16,-8.3,2026-03-29T21:12:38.028607
280034270,Martin Luther King Jr. Elementary School,MS,28003,42.9,44.5,39.0,45.2,48.8,at_risk,768,15,2.7,2026-03-29T21:12:38.028607
350044808,Franklin Elementary,NM,35004,42.9,30.4,47.4,38.8,45.5,at_risk,769,11,5.3,2026-03-29T21:12:38.028607
080011879,Central Junior High School,CO,08001,42.8,40.8,45.7,40.0,50.1,at_risk,770,17,0.1,2026-03-29T21:12:38.028607
280017946,Heritage Primary School,MS,28001,42.8,33.1,25.4,30.5,42.4,at_risk,771,16,-6.0,2026-03-29T21:12:38.028607
300047765,Greenfield Charter School,MT,30004,42.8,63.0,54.4,36.6,60.3,at_risk,772,11,0.5,2026-03-29T21:12:38.028607
120039835,Hamilton Junior High School,FL,12003,42.6,43.4,48.8,47.7,38.6,at_risk,773,13,1.5,2026-03-29T21:12:38.028607
240021894,Maple Magnet School,MD,24002,42.6,15.9,34.3,38.9,24.5,at_risk,774,15,-4.6,2026-03-29T21:12:38.028607
280019711,Sunset Junior High School,MS,28001,42.6,28.4,49.7,52.7,40.7,at_risk,775,17,9.2,2026-03-29T21:12:38.028607
340034679,Meadow Primary School,NJ,34003,42.6,33.5,33.0,42.6,46.2,at_risk,776,17,5.2,2026-03-29T21:12:38.028607
270014639,Kennedy Charter School,MN,27001,42.4,42.4,36.8,40.3,35.1,at_risk,777,20,-5.9,2026-03-29T21:12:38.028607
440019398,Centennial Charter School,RI,44001,42.4,43.0,60.6,33.0,52.6,at_risk,778,14,3.3,2026-03-29T21:12:38.028607
090047456,Sunrise Primary School,CT,09004,42.3,49.8,35.4,42.9,45.1,at_risk,779,19,7.8,2026-03-29T21:12:38.028607
130022037,Pleasant Primary School,GA,13002,42.3,36.5,38.2,39.9,39.4,at_risk,780,18,0.1,2026-03-29T21:12:38.028607
130023126,Hamilton Elementary School,GA,13002,42.3,32.1,39.0,36.7,35.0,at_risk,781,19,4.4,2026-03-29T21:12:38.028607
210047931,Martin Luther King Jr. Charter School,KY,21004,42.3,51.6,43.7,56.8,47.5,at_risk,782,15,4.2,2026-03-29T21:12:38.028607
370014769,Madison Elementary,NC,37001,42.3,46.0,27.2,54.2,62.0,at_risk,783,15,2.5,2026-03-29T21:12:38.028607
450046486,Birch Middle School,SC,45004,42.3,50.5,41.3,39.0,36.7,at_risk,784,11,-3.1,2026-03-29T21:12:38.028607
190032830,Roosevelt Elementary School,IA,19003,42.0,35.8,43.5,41.5,41.6,at_risk,785,18,0.8,2026-03-29T21:12:38.028607
310031266,Roosevelt Elementary,NE,31003,42.0,39.0,33.4,37.2,39.1,at_risk,786,14,-3.9,2026-03-29T21:12:38.028607
240042376,Hawthorne Elementary,MD,24004,41.9,47.0,25.7,51.7,38.7,at_risk,787,16,3.9,2026-03-29T21:12:38.028607
300047251,Hawthorne Charter School,MT,30004,41.9,30.8,31.0,48.5,42.1,at_risk,788,12,-8.9,2026-03-29T21:12:38.028607
020013362,Discovery Charter School,AK,02001,41.8,56.4,59.9,63.5,40.3,at_risk,789,16,-4.4,2026-03-29T21:12:38.028607
230019669,Adams Academy,ME,23001,41.8,35.7,50.3,50.9,46.3,at_risk,790,17,0.9,2026-03-29T21:12:38.028607
370012174,Northview Elementary,NC,37001,41.8,50.7,54.3,42.9,39.2,at_risk,791,16,1.3,2026-03-29T21:12:38.028607
440032553,Lincoln Charter School,RI,44003,41.8,65.4,34.0,40.9,29.1,at_risk,792,15,0.8,2026-03-29T21:12:38.028607
510036162,Spring Middle School,VA,51003,41.8,44.9,44.5,39.6,62.6,at_risk,793,18,3.6,2026-03-29T21:12:38.028607
040031138,Hillcrest High School,AZ,04003,41.7,23.4,44.6,44.8,41.9,at_risk,794,17,-5.0,2026-03-29T21:12:38.028607
350025706,Oakwood Elementary,NM,35002,41.7,50.0,55.1,56.1,50.3,at_risk,795,12,-6.4,2026-03-29T21:12:38.028607
530014487,Kennedy High School,WA,53001,41.7,38.4,51.6,50.7,28.2,at_risk,796,19,0.9,2026-03-29T21:12:38.028607
370029892,Longfellow High School,NC,37002,41.6,36.3,56.6,46.0,41.6,at_risk,797,17,2.0,2026-03-29T21:12:38.028607
190048011,Grant Middle School,IA,19004,41.5,48.9,38.3,38.5,31.8,at_risk,798,19,4.1,2026-03-29T21:12:38.028607
300037658,Whitman Primary School,MT,30003,41.5,31.4,56.6,45.9,46.2,at_risk,799,13,6.0,2026-03-29T21:12:38.028607
340038698,Harmony Middle School,NJ,34003,41.4,40.3,32.5,48.5,50.0,at_risk,800,18,4.7,2026-03-29T21:12:38.028607
420028535,Oakwood Primary School,PA,42002,41.4,46.3,39.2,32.7,35.5,at_risk,801,15,2.8,2026-03-29T21:12:38.028607
060022641,Brookside Middle School,CA,06002,41.3,49.0,38.2,40.7,40.6,at_risk,802,14,2.5,2026-03-29T21:12:38.028607
510025584,Central Preparatory School,VA,51002,41.3,37.2,52.6,65.3,30.8,at_risk,803,19,9.6,2026-03-29T21:12:38.028607
100039908,Oakwood Preparatory School,DE,10003,41.2,28.6,36.4,50.0,47.8,at_risk,804,14,5.1,2026-03-29T21:12:38.028607
360048478,Valley Junior High School,NY,36004,41.2,34.4,37.9,43.7,46.5,at_risk,805,14,-1.0,2026-03-29T21:12:38.028607
040025402,Ridgewood Charter School,AZ,04002,41.1,40.4,49.0,38.8,47.9,at_risk,806,18,-0.8,2026-03-29T21:12:38.028607
300018926,Jefferson Elementary School,MT,30001,41.1,41.1,32.8,47.5,49.3,at_risk,807,14,4.7,2026-03-29T21:12:38.028607
450044372,Horizon Charter School,SC,45004,41.1,37.6,17.4,35.4,40.3,at_risk,808,12,-5.8,2026-03-29T21:12:38.028607
420037584,Meadow Academy,PA,42003,41.0,62.2,27.6,32.4,49.5,at_risk,809,16,-3.9,2026-03-29T21:12:38.028607
310028992,Maple Elementary,NE,31002,40.9,36.9,37.4,39.4,41.9,at_risk,810,15,1.2,2026-03-29T21:12:38.028607
010016400,Twain Junior High School,AL,01001,40.8,42.1,30.9,23.0,51.2,at_risk,811,13,-4.1,2026-03-29T21:12:38.028607
290022392,Grant High School,MO,29002,40.8,38.7,37.9,41.3,50.5,at_risk,812,14,1.7,2026-03-29T21:12:38.028607
470042659,Hawthorne Magnet School,TN,47004,40.8,35.4,28.4,41.0,55.5,at_risk,813,16,-2.9,2026-03-29T21:12:38.028607
550034874,Autumn High School,WI,55003,40.8,62.2,39.3,46.4,39.4,at_risk,814,15,-4.1,2026-03-29T21:12:38.028607
100049243,Hawthorne Magnet School,DE,10004,40.7,16.3,23.9,35.7,41.7,at_risk,815,15,-9.9,2026-03-29T21:12:38.028607
