nces_id,year,state,county_fips,composite_score,education_score,health_score,environment_score,safety_score
450027402,2024,SC,45002,63.0,57.4,62.4,61.5,56.3
230013004,2022,ME,23001,63.0,54.6,65.3,53.1,59.7
230013004,2023,ME,23001,58.0,45.3,55.2,45.2,58.4
230013004,2024,ME,23001,58.2,53.7,62.3,44.0,57.7
310027778,2022,NE,31002,62.6,58.4,63.6,63.7,48.3
310027778,2023,NE,31002,60.0,55.2,64.2,65.0,51.3
310027778,2024,NE,31002,56.9,50.2,62.9,60.3,50.3
560035114,2022,WY,56003,53.2,58.7,68.9,44.1,51.4
560035114,2023,WY,56003,58.4,64.9,70.3,53.9,54.6
560035114,2024,WY,56003,59.3,57.5,79.2,51.6,55.9
280033087,2022,MS,28003,62.3,73.6,58.3,58.6,60.2
280033087,2023,MS,28003,64.8,70.0,62.1,52.6,60.4
280033087,2024,MS,28003,59.2,68.9,62.9,52.7,58.0
400019943,2022,OK,40001,54.4,43.5,38.6,49.9,52.7
400019943,2023,OK,40001,62.2,44.8,40.3,57.6,56.8
400019943,2024,OK,40001,55.7,46.8,37.9,55.2,55.9
450029385,2022,SC,45002,58.2,67.0,55.7,44.7,49.2
450029385,2023,SC,45002,56.2,72.8,57.8,45.4,54.4
450029385,2024,SC,45002,58.4,75.8,59.6,42.9,50.8
090012744,2022,CT,09001,58.2,53.8,75.1,65.0,64.5
090012744,2023,CT,09001,55.0,48.2,69.2,63.3,61.1
090012744,2024,CT,09001,61.6,52.8,75.5,66.9,62.4
150023683,2022,HI,15002,63.7,52.3,82.1,45.6,59.6
150023683,2023,HI,15002,54.4,55.5,80.0,47.6,65.6
150023683,2024,HI,15002,57.5,55.4,81.5,49.6,63.1
220028675,2022,LA,22002,57.0,38.4,68.5,50.1,59.1
220028675,2023,LA,22002,57.1,44.0,65.5,51.3,59.5
220028675,2024,LA,22002,55.1,40.6,69.6,49.0,57.0
380035354,2022,ND,38003,64.1,64.3,64.7,53.4,78.2
380035354,2023,ND,38003,56.1,60.6,57.5,48.3,70.0
380035354,2024,ND,38003,60.7,64.1,57.4,47.7,75.3
490039868,2022,UT,49003,59.3,57.5,63.6,53.2,53.7
490039868,2023,UT,49003,61.8,49.3,64.8,54.0,55.3
490039868,2024,UT,49003,62.2,51.7,64.9,57.8,60.2
080018496,2022,CO,08001,62.0,54.2,55.8,70.4,62.3
080018496,2023,CO,08001,63.3,57.1,57.8,74.1,69.1
080018496,2024,CO,08001,59.4,63.4,59.9,73.4,64.5
130023931,2022,GA,13002,54.6,61.2,46.2,59.6,70.1
130023931,2023,GA,13002,62.4,68.4,49.6,66.5,73.2
130023931,2024,GA,13002,59.4,64.2,51.2,63.9,74.2
280042226,2022,MS,28004,57.1,60.5,51.4,57.2,68.8
280042226,2023,MS,28004,58.2,59.0,41.3,53.3,64.4
280042226,2024,MS,28004,59.7,61.6,49.7,58.1,66.8
300016428,2022,MT,30001,62.2,60.9,62.6,75.7,77.6
300016428,2023,MT,30001,57.9,57.1,64.6,70.0,69.2
300016428,2024,MT,30001,57.7,54.4,63.8,68.1,65.7
300018059,2022,MT,30001,57.4,44.1,56.0,47.9,66.8
300018059,2023,MT,30001,55.1,46.2,64.3,47.6,77.4
300018059,2024,MT,30001,56.3,48.4,68.4,50.2,71.7
310013138,2022,NE,31001,61.9,41.3,52.6,82.1,53.0
310013138,2023,NE,31001,58.2,46.8,55.2,78.2,52.4
310013138,2024,NE,31001,58.8,40.9,54.7,78.9,50.1
410022163,2022,OR,41002,58.8,56.9,78.7,55.7,65.8
410022163,2023,OR,41002,56.6,55.6,73.9,55.0,53.7
410022163,2024,OR,41002,58.1,55.1,74.1,54.9,61.2
010039592,2022,AL,01003,53.0,49.1,53.2,40.8,62.6
010039592,2023,AL,01003,55.9,46.9,46.8,41.0,64.4
010039592,2024,AL,01003,57.9,53.2,55.2,42.9,64.6
040034751,2022,AZ,04003,56.6,38.0,81.7,80.2,61.3
040034751,2023,AZ,04003,60.2,43.1,80.8,83.2,61.1
040034751,2024,AZ,04003,58.6,39.1,78.6,82.9,61.6
480036853,2022,TX,48003,53.0,55.4,71.2,58.4,58.4
480036853,2023,TX,48003,56.1,55.8,81.6,59.7,58.1
480036853,2024,TX,48003,60.5,59.5,82.7,59.4,57.3
500011976,2022,VT,50001,66.4,73.0,77.9,63.4,50.3
500011976,2023,VT,50001,57.2,66.6,70.0,57.7,42.1
500011976,2024,VT,50001,61.4,66.0,74.9,59.1,43.4
400024972,2022,OK,40002,60.3,87.5,68.5,65.3,60.4
400024972,2023,OK,40002,60.2,82.3,63.3,63.5,52.0
400024972,2024,OK,40002,59.2,79.7,64.5,67.8,55.9
170033653,2022,IL,17003,57.5,57.0,61.9,54.7,44.7
170033653,2023,IL,17003,58.6,64.5,66.8,62.7,49.0
170033653,2024,IL,17003,59.0,60.8,68.3,61.4,47.9
340016698,2022,NJ,34001,53.1,38.4,65.1,45.0,63.7
340016698,2023,NJ,34001,54.3,41.3,72.8,47.9,73.6
340016698,2024,NJ,34001,57.7,42.2,70.5,50.5,68.0
160038426,2022,ID,16003,58.6,36.5,67.1,62.5,64.7
160038426,2023,ID,16003,53.1,45.8,59.5,58.9,63.9
160038426,2024,ID,16003,54.1,47.9,62.7,63.0,63.7
300038699,2022,MT,30003,63.4,66.6,75.9,64.0,54.4
300038699,2023,MT,30003,56.7,68.8,75.8,60.6,57.1
300038699,2024,MT,30003,56.2,62.4,77.6,62.2,54.5
380039605,2022,ND,38003,60.6,64.7,51.3,52.1,64.1
380039605,2023,ND,38003,58.9,59.3,40.7,48.7,62.4
380039605,2024,ND,38003,52.9,64.1,49.0,50.5,58.0
170025209,2022,IL,17002,58.6,49.1,57.1,71.8,77.1
170025209,2023,IL,17002,56.7,48.2,67.3,68.6,83.3
170025209,2024,IL,17002,58.2,51.7,61.3,67.5,79.8
400049818,2022,OK,40004,57.5,47.6,50.5,62.8,59.9
400049818,2023,OK,40004,56.4,52.7,50.0,66.1,64.7
400049818,2024,OK,40004,55.9,51.5,49.6,66.9,60.8
050012129,2022,AR,05001,54.5,66.7,47.3,65.8,47.0
050012129,2023,AR,05001,58.6,69.5,51.1,69.1,50.9
050012129,2024,AR,05001,56.3,66.6,56.1,73.2,52.2
220032669,2022,LA,22003,53.1,61.4,43.8,60.5,55.7
220032669,2023,LA,22003,57.1,64.1,42.4,61.4,54.9
220032669,2024,LA,22003,56.5,64.4,49.2,63.8,58.1
350035423,2022,NM,35003,56.2,58.6,50.6,56.1,69.6
350035423,2023,NM,35003,59.3,59.6,48.0,52.2,68.5
350035423,2024,NM,35003,57.0,52.2,48.6,54.9,64.8
460023893,2022,SD,46002,53.7,69.4,45.9,32.9,60.7
460023893,2023,SD,46002,55.6,69.3,54.4,38.3,60.8
460023893,2024,SD,46002,59.0,65.2,47.6,37.5,61.7
560021020,2022,WY,56002,59.7,67.9,58.7,63.1,69.5
560021020,2023,WY,56002,58.5,66.4,57.4,65.0,67.8
560021020,2024,WY,56002,57.9,64.6,61.4,63.4,66.8
080035453,2022,CO,08003,62.7,57.3,65.5,59.2,49.5
080035453,2023,CO,08003,57.6,55.9,62.1,58.4,51.9
080035453,2024,CO,08003,58.6,52.5,63.4,58.8,48.6
210016233,2022,KY,21001,59.1,63.4,65.4,75.3,74.6
210016233,2023,KY,21001,55.5,69.4,64.0,73.4,72.2
210016233,2024,KY,21001,59.3,65.8,64.8,77.0,77.9
170027408,2022,IL,17002,56.6,55.3,68.0,60.5,44.5
170027408,2023,IL,17002,60.1,60.8,66.3,60.4,53.5
170027408,2024,IL,17002,56.2,55.0,66.5,59.5,49.1
420012104,2022,PA,42001,52.9,43.3,55.0,64.5,33.5
420012104,2023,PA,42001,59.4,56.4,63.2,67.4,36.9
420012104,2024,PA,42001,56.6,52.9,55.5,67.8,41.3
200049551,2022,KS,20004,59.9,51.5,61.7,44.2,63.9
200049551,2023,KS,20004,55.2,51.0,68.9,48.5,59.5
200049551,2024,KS,20004,57.0,44.8,65.9,44.3,62.5
290033089,2022,MO,29003,59.9,43.0,59.4,46.8,60.7
290033089,2023,MO,29003,58.4,52.4,64.0,48.0,55.5
290033089,2024,MO,29003,58.1,48.1,63.5,47.8,61.7
360011855,2022,NY,36001,57.1,67.8,60.8,45.1,52.1
360011855,2023,NY,36001,56.0,67.4,59.3,46.1,47.6
360011855,2024,NY,36001,56.2,67.7,53.8,45.4,51.6
420026270,2022,PA,42002,57.5,55.0,51.8,67.8,54.9
420026270,2023,PA,42002,53.8,50.2,57.2,68.7,55.0
420026270,2024,PA,42002,54.4,50.3,63.8,67.8,54.9
130017484,2022,GA,13001,57.0,58.3,37.4,39.2,64.9
130017484,2023,GA,13001,55.1,57.7,39.3,47.1,68.0
130017484,2024,GA,13001,54.2,65.5,37.4,42.4,61.0
160046046,2022,ID,16004,58.5,62.5,46.7,54.1,65.0
160046046,2023,ID,16004,55.9,65.2,41.0,47.7,56.4
160046046,2024,ID,16004,55.8,62.6,43.0,52.3,61.1
200012666,2022,KS,20001,56.5,63.3,39.8,59.6,57.4
200012666,2023,KS,20001,59.4,66.7,36.7,60.6,60.9
200012666,2024,KS,20001,53.7,69.0,35.8,57.3,61.9
390037145,2022,OH,39003,56.9,43.2,74.5,72.9,47.0
390037145,2023,OH,39003,56.5,44.4,64.5,71.2,48.7
390037145,2024,OH,39003,55.9,43.3,81.8,72.7,43.1
490037219,2022,UT,49003,56.7,42.5,55.9,57.4,54.2
490037219,2023,UT,49003,59.2,47.5,68.3,61.5,62.1
490037219,2024,UT,49003,56.6,48.7,59.4,59.0,56.8
440011158,2022,RI,44001,54.8,50.0,69.2,65.4,64.9
440011158,2023,RI,44001,59.9,56.1,64.3,66.1,56.9
440011158,2024,RI,44001,51.9,50.7,66.4,66.5,62.3
470033211,2022,TN,47003,60.3,42.7,42.2,62.7,59.8
470033211,2023,TN,47003,55.3,50.6,40.8,61.0,61.1
470033211,2024,TN,47003,59.3,43.0,38.2,61.5,56.4
490024715,2022,UT,49002,52.9,57.9,37.8,76.7,66.0
490024715,2023,UT,49002,59.1,55.0,37.9,80.0,72.7
490024715,2024,UT,49002,57.3,54.9,34.1,77.2,67.4
540028482,2022,WV,54002,55.8,36.3,65.6,55.5,69.4
540028482,2023,WV,54002,55.8,29.1,63.4,56.9,72.3
540028482,2024,WV,54002,57.8,34.3,66.3,59.3,72.3
180022901,2022,IN,18002,54.2,43.2,61.9,62.3,61.1
180022901,2023,IN,18002,59.6,51.2,67.4,64.4,61.1
180022901,2024,IN,18002,54.5,50.2,68.7,67.6,64.1
230033334,2022,ME,23003,53.3,67.5,32.0,53.9,58.7
230033334,2023,ME,23003,59.6,68.4,27.8,57.0,53.9
230033334,2024,ME,23003,55.1,72.3,32.3,56.4,53.4
240026861,2022,MD,24002,51.6,52.9,35.1,44.3,71.0
240026861,2023,MD,24002,57.3,60.3,38.8,47.4,66.1
240026861,2024,MD,24002,54.3,64.0,45.5,49.7,64.4
260022167,2022,MI,26002,58.9,45.6,48.0,73.5,52.5
260022167,2023,MI,26002,58.2,42.7,46.9,70.8,58.3
260022167,2024,MI,26002,56.9,37.5,42.9,68.6,44.3
320018059,2022,NV,32001,56.8,61.8,63.6,66.1,53.4
320018059,2023,NV,32001,53.0,61.9,59.6,60.8,53.3
320018059,2024,NV,32001,53.8,61.5,58.3,65.6,46.7
320045806,2022,NV,32004,58.7,49.4,53.3,80.1,60.5
320045806,2023,NV,32004,58.7,49.2,56.8,84.7,63.3
320045806,2024,NV,32004,57.3,56.8,54.3,80.8,64.6
350034251,2022,NM,35003,51.4,69.9,51.3,51.2,74.4
350034251,2023,NM,35003,59.2,69.2,58.2,59.7,74.6
350034251,2024,NM,35003,57.1,71.1,62.9,51.5,73.7
380016473,2022,ND,38001,53.9,60.0,55.0,73.4,56.1
380016473,2023,ND,38001,56.7,57.9,53.5,70.3,53.7
380016473,2024,ND,38001,58.9,66.0,59.4,69.7,56.1
190025713,2022,IA,19002,53.3,40.6,36.3,51.7,52.4
190025713,2023,IA,19002,59.1,41.4,40.7,51.9,51.8
190025713,2024,IA,19002,56.7,41.3,34.5,46.8,51.5
230016919,2022,ME,23001,54.6,61.1,56.6,50.8,45.2
230016919,2023,ME,23001,58.2,65.1,51.0,50.8,45.3
230016919,2024,ME,23001,53.6,60.6,53.1,49.7,46.3
190013873,2022,IA,19001,52.6,56.3,51.3,52.0,52.9
190013873,2023,IA,19001,55.6,62.2,49.9,55.2,55.9
190013873,2024,IA,19001,55.5,61.6,52.6,56.8,53.0
200026591,2022,KS,20002,55.4,59.8,64.5,65.5,55.4
200026591,2023,KS,20002,59.1,62.2,72.1,63.6,63.4
200026591,2024,KS,20002,53.2,66.4,66.8,60.4,61.9
280019754,2022,MS,28001,51.6,50.9,48.0,58.5,53.6
280019754,2023,MS,28001,56.5,49.2,54.8,62.3,56.4
280019754,2024,MS,28001,56.7,50.0,53.9,62.5,47.9
040019115,2022,AZ,04001,53.5,49.2,44.6,40.5,57.6
040019115,2023,AZ,04001,51.8,53.3,49.0,43.2,62.6
040019115,2024,AZ,04001,56.4,56.0,49.2,48.8,55.5
290032251,2022,MO,29003,60.3,54.0,36.4,61.0,67.7
290032251,2023,MO,29003,59.7,47.4,41.0,69.1,59.4
290032251,2024,MO,29003,54.9,54.5,38.6,65.2,58.4
380027527,2022,ND,38002,62.1,45.9,59.5,47.4,51.8
380027527,2023,ND,38002,55.5,46.7,58.9,41.9,47.8
380027527,2024,ND,38002,57.4,39.6,56.5,40.9,49.6
490016016,2022,UT,49001,64.5,63.8,58.9,91.9,50.2
490016016,2023,UT,49001,53.7,60.0,53.2,84.7,52.6
490016016,2024,UT,49001,57.6,56.6,57.8,85.3,48.4
130034562,2022,GA,13003,53.1,47.6,50.2,51.4,59.0
130034562,2023,GA,13003,57.8,53.1,59.7,57.3,62.0
130034562,2024,GA,13003,54.1,55.2,53.3,56.0,61.4
340021418,2022,NJ,34002,49.8,48.1,50.0,38.9,72.8
340021418,2023,NJ,34002,58.6,51.1,52.7,43.1,74.8
340021418,2024,NJ,34002,55.2,53.7,61.8,44.5,76.6
090013845,2022,CT,09001,53.9,75.6,65.1,52.3,58.5
090013845,2023,CT,09001,54.6,80.0,62.6,58.2,61.3
090013845,2024,CT,09001,55.0,80.5,62.5,51.8,60.6
310047308,2022,NE,31004,59.9,53.5,57.4,65.9,41.8
310047308,2023,NE,31004,55.3,47.3,54.3,59.1,42.6
310047308,2024,NE,31004,55.8,42.5,49.8,60.9,37.4
460014085,2022,SD,46001,57.0,65.3,63.9,45.2,71.0
460014085,2023,SD,46001,52.9,65.1,61.2,46.7,65.8
460014085,2024,SD,46001,57.6,62.0,62.5,48.3,66.0
490043758,2022,UT,49004,50.5,34.5,52.2,47.9,47.7
490043758,2023,UT,49004,52.9,37.7,49.1,46.8,45.3
490043758,2024,UT,49004,55.5,39.6,51.9,52.3,42.9
150013315,2022,HI,15001,54.9,67.9,54.7,53.3,49.2
150013315,2023,HI,15001,57.6,66.3,57.0,56.2,45.0
150013315,2024,HI,15001,56.7,67.1,57.6,56.9,47.0
290042264,2022,MO,29004,56.0,64.3,68.2,64.4,56.5
290042264,2023,MO,29004,58.8,61.4,66.7,60.6,55.1
290042264,2024,MO,29004,59.3,61.8,66.2,58.8,54.7
330045001,2022,NH,33004,56.9,56.0,73.3,47.3,51.0
330045001,2023,NH,33004,54.6,49.8,67.0,46.3,53.2
330045001,2024,NH,33004,54.3,58.0,73.2,50.3,48.4
470028154,2022,TN,47002,52.0,57.0,70.2,60.8,61.7
470028154,2023,TN,47002,56.0,64.3,72.4,64.6,48.9
470028154,2024,TN,47002,54.1,63.2,75.3,66.0,50.3
530024654,2022,WA,53002,52.1,56.9,39.0,53.6,48.7
530024654,2023,WA,53002,50.6,52.4,41.0,54.6,47.4
530024654,2024,WA,53002,56.0,50.9,49.7,57.1,52.3
540018707,2022,WV,54001,51.3,51.9,59.8,46.3,63.9
540018707,2023,WV,54001,53.8,53.4,58.1,47.1,64.0
540018707,2024,WV,54001,54.7,54.5,54.8,48.4,67.2
040049788,2022,AZ,04004,54.0,81.2,65.3,62.4,60.9
040049788,2023,AZ,04004,58.6,84.2,59.9,66.6,70.0
040049788,2024,AZ,04004,53.9,76.2,60.7,60.6,69.5
410029821,2022,OR,41002,59.5,60.1,48.2,48.9,54.3
410029821,2023,OR,41002,57.3,58.5,41.3,47.2,52.8
410029821,2024,OR,41002,55.2,53.6,41.9,48.9,52.2
370032549,2022,NC,37003,58.6,74.4,63.4,50.2,49.5
370032549,2023,NC,37003,55.2,76.5,61.6,39.8,45.2
370032549,2024,NC,37003,57.0,77.7,60.1,43.6,43.2
120043492,2022,FL,12004,58.1,59.6,45.7,59.1,57.7
120043492,2023,FL,12004,55.8,62.2,46.1,56.8,53.6
120043492,2024,FL,12004,57.0,59.6,42.5,59.6,45.3
150026323,2022,HI,15002,55.5,42.2,59.8,48.6,41.7
150026323,2023,HI,15002,52.9,50.4,66.3,50.8,41.4
150026323,2024,HI,15002,54.2,45.5,65.0,55.0,53.2
480022348,2022,TX,48002,49.4,55.9,56.9,52.0,61.3
480022348,2023,TX,48002,55.4,55.6,58.7,60.2,61.1
480022348,2024,TX,48002,50.1,53.5,61.7,62.7,63.1
540041617,2022,WV,54004,47.8,46.2,51.1,57.5,50.0
540041617,2023,WV,54004,54.3,41.9,59.4,66.4,55.2
540041617,2024,WV,54004,56.6,43.5,56.6,65.3,50.2
560022753,2022,WY,56002,52.2,56.1,37.4,40.8,42.5
560022753,2023,WY,56002,56.9,65.9,41.8,45.8,50.0
560022753,2024,WY,56002,53.8,58.0,42.0,38.9,46.8
220049919,2022,LA,22004,58.9,55.5,48.2,56.5,55.7
220049919,2023,LA,22004,56.2,48.7,45.8,51.6,48.9
220049919,2024,LA,22004,53.8,50.8,47.1,54.9,49.0
400037911,2022,OK,40003,50.9,59.2,35.6,66.9,52.5
400037911,2023,OK,40003,53.3,56.9,44.4,66.9,51.1
400037911,2024,OK,40003,56.5,53.7,42.9,67.0,54.5
090027814,2022,CT,09002,54.5,64.5,57.5,43.2,73.2
090027814,2023,CT,09002,54.6,60.0,53.4,40.1,67.9
090027814,2024,CT,09002,52.5,59.4,52.6,44.6,66.7
250042684,2022,MA,25004,59.6,56.7,66.1,64.4,65.8
250042684,2023,MA,25004,52.4,61.9,66.5,61.6,58.0
250042684,2024,MA,25004,56.2,62.8,60.1,59.1,63.3
290043406,2022,MO,29004,49.7,45.4,59.8,64.5,65.5
290043406,2023,MO,29004,56.8,41.3,55.9,63.8,59.6
290043406,2024,MO,29004,54.0,43.9,62.1,67.1,62.2
540039578,2022,WV,54003,51.2,61.1,63.3,48.3,51.7
540039578,2023,WV,54003,50.5,61.7,68.6,49.5,53.8
540039578,2024,WV,54003,57.6,62.9,61.4,51.3,50.8
020031725,2022,AK,02003,55.0,42.2,51.1,54.5,51.4
020031725,2023,AK,02003,58.9,43.6,52.9,49.2,46.7
020031725,2024,AK,02003,55.5,38.5,51.4,50.7,44.0
050048157,2022,AR,05004,52.0,70.9,62.5,62.1,46.8
050048157,2023,AR,05004,50.3,65.9,59.7,61.5,50.8
050048157,2024,AR,05004,52.4,70.4,54.1,65.3,53.7
490042965,2022,UT,49004,56.9,52.4,56.9,79.0,42.1
490042965,2023,UT,49004,56.2,46.7,58.4,76.4,37.6
490042965,2024,UT,49004,57.8,54.5,63.5,78.1,43.7
550022030,2022,WI,55002,60.5,39.9,47.6,59.5,55.5
550022030,2023,WI,55002,53.2,31.8,40.1,56.5,45.5
550022030,2024,WI,55002,54.7,34.3,40.9,57.4,48.5
400019504,2022,OK,40001,50.4,66.8,58.2,62.4,45.9
400019504,2023,OK,40001,51.1,62.6,57.1,59.3,47.8
400019504,2024,OK,40001,58.1,67.6,62.6,60.5,51.3
130046507,2022,GA,13004,57.4,37.2,54.1,63.9,48.0
130046507,2023,GA,13004,54.4,45.5,59.1,59.4,44.4
130046507,2024,GA,13004,52.0,42.8,58.1,61.6,45.8
280046690,2022,MS,28004,52.0,62.0,61.3,56.7,56.6
280046690,2023,MS,28004,52.2,56.9,62.1,52.4,60.4
280046690,2024,MS,28004,52.6,61.4,60.0,54.2,59.3
420032070,2022,PA,42003,54.5,32.9,52.4,62.9,49.6
420032070,2023,PA,42003,59.3,33.1,50.0,56.1,49.6
420032070,2024,PA,42003,53.3,32.6,49.7,58.7,48.9
440044193,2022,RI,44004,55.5,58.7,68.2,56.1,55.6
440044193,2023,RI,44004,51.8,60.6,66.6,54.0,48.1
440044193,2024,RI,44004,51.1,56.2,68.0,55.9,55.2
510012255,2022,VA,51001,53.2,52.8,66.5,55.2,61.7
510012255,2023,VA,51001,51.6,54.5,68.9,59.6,59.0
510012255,2024,VA,51001,52.8,55.0,68.0,62.0,58.6
160011185,2022,ID,16001,53.4,53.6,44.3,47.5,47.6
160011185,2023,ID,16001,53.2,54.2,48.7,43.5,59.8
160011185,2024,ID,16001,55.7,53.3,49.5,48.6,49.8
460011385,2022,SD,46001,59.9,82.4,45.8,63.6,45.3
460011385,2023,SD,46001,54.1,81.3,47.5,56.8,43.6
460011385,2024,SD,46001,53.6,77.1,42.1,60.8,40.7
100047564,2022,DE,10004,55.1,58.0,44.5,53.1,58.7
100047564,2023,DE,10004,54.3,56.7,45.2,52.9,53.5
100047564,2024,DE,10004,53.8,58.8,41.0,48.9,59.9
250011493,2022,MA,25001,51.2,65.6,51.1,47.6,55.5
250011493,2023,MA,25001,58.1,64.9,52.8,46.5,60.4
250011493,2024,MA,25001,57.0,57.4,50.5,44.9,54.8
530035584,2022,WA,53003,55.5,46.1,65.0,69.3,62.9
530035584,2023,WA,53003,54.1,43.7,58.7,60.1,63.9
530035584,2024,WA,53003,52.4,40.3,56.4,62.8,59.2
010037824,2022,AL,01003,61.7,53.3,63.2,51.3,55.4
010037824,2023,AL,01003,49.6,47.7,48.2,50.6,48.7
010037824,2024,AL,01003,55.8,47.7,53.5,49.9,53.7
270027921,2022,MN,27002,51.8,36.0,59.0,54.3,54.3
270027921,2023,MN,27002,51.7,43.7,63.3,56.6,59.0
270027921,2024,MN,27002,53.2,38.3,58.6,61.4,60.1
390043336,2022,OH,39004,53.7,71.3,44.1,67.3,42.2
390043336,2023,OH,39004,56.9,70.7,49.2,71.5,47.0
390043336,2024,OH,39004,55.4,74.7,48.1,65.9,40.8
180031399,2022,IN,18003,51.7,50.5,47.3,47.3,52.2
180031399,2023,IN,18003,50.3,52.0,43.0,49.4,45.8
180031399,2024,IN,18003,51.3,50.3,54.0,46.3,51.6
510032748,2022,VA,51003,52.6,47.9,38.2,44.7,50.8
510032748,2023,VA,51003,50.8,41.3,41.7,42.7,53.1
510032748,2024,VA,51003,53.3,46.6,45.9,49.2,42.2
270016134,2022,MN,27001,53.5,66.5,48.3,37.3,38.9
270016134,2023,MN,27001,52.4,56.6,43.1,41.5,43.2
270016134,2024,MN,27001,50.8,60.4,45.1,42.1,41.6
470028840,2022,TN,47002,52.7,49.9,53.9,54.9,52.2
470028840,2023,TN,47002,52.8,44.7,56.6,53.1,55.7
470028840,2024,TN,47002,55.8,54.0,48.7,51.3,52.3
130043450,2022,GA,13004,51.5,38.1,53.9,58.5,49.2
130043450,2023,GA,13004,54.0,37.4,56.6,59.1,52.6
130043450,2024,GA,13004,54.1,33.9,60.1,58.8,53.3
270031001,2022,MN,27003,56.5,46.3,63.7,52.6,48.5
270031001,2023,MN,27003,52.5,40.6,63.0,56.9,39.3
270031001,2024,MN,27003,53.1,39.8,66.1,53.3,42.7
120032687,2022,FL,12003,51.0,56.6,40.5,33.3,46.9
120032687,2023,FL,12003,55.4,58.7,41.8,43.1,47.2
120032687,2024,FL,12003,55.7,57.2,41.1,39.2,49.9
230021866,2022,ME,23002,54.9,67.1,64.4,42.1,57.7
230021866,2023,ME,23002,53.6,53.1,61.1,37.4,49.4
230021866,2024,ME,23002,52.9,58.2,58.9,38.9,55.7
240011849,2022,MD,24001,58.5,55.6,51.6,54.8,62.6
240011849,2023,MD,24001,53.8,48.9,47.3,52.3,60.5
240011849,2024,MD,24001,54.4,55.8,51.7,50.6,59.4
120022621,2022,FL,12002,50.9,64.2,33.2,48.4,46.0
120022621,2023,FL,12002,54.4,65.4,41.9,51.4,45.6
120022621,2024,FL,12002,54.3,63.4,29.8,45.6,47.2
260034244,2022,MI,26003,56.7,33.9,61.6,82.2,55.1
260034244,2023,MI,26003,53.0,30.8,58.5,80.5,65.2
260034244,2024,MI,26003,49.7,36.7,61.7,78.6,51.0
540047374,2022,WV,54004,49.4,36.6,54.8,78.8,38.7
540047374,2023,WV,54004,53.7,40.6,55.1,81.1,38.2
540047374,2024,WV,54004,50.3,49.7,56.0,80.1,42.1
310048908,2022,NE,31004,45.7,44.1,36.1,52.0,47.8
310048908,2023,NE,31004,48.2,52.6,48.2,55.3,44.0
310048908,2024,NE,31004,48.5,50.3,46.9,53.1,46.4
400035123,2022,OK,40003,52.4,72.0,37.6,47.5,61.4
400035123,2023,OK,40003,53.3,63.8,44.4,46.1,73.0
400035123,2024,OK,40003,51.4,65.2,37.4,45.2,62.5
500024789,2022,VT,50002,54.9,56.9,50.2,49.5,58.3
500024789,2023,VT,50002,54.9,52.8,56.8,45.7,58.5
500024789,2024,VT,50002,54.1,57.9,58.6,47.2,56.5
470018966,2022,TN,47001,56.5,52.0,52.3,49.2,58.2
470018966,2023,TN,47001,54.8,53.4,48.3,45.9,60.7
470018966,2024,TN,47001,54.5,54.9,47.2,45.7,66.7
010031647,2022,AL,01003,55.9,61.0,55.0,41.5,55.5
010031647,2023,AL,01003,54.4,61.8,50.3,40.7,48.1
010031647,2024,AL,01003,52.3,57.1,56.9,41.1,54.1
150048514,2022,HI,15004,47.4,47.8,44.4,47.1,38.4
150048514,2023,HI,15004,49.6,51.3,46.9,46.8,37.2
150048514,2024,HI,15004,48.1,58.5,44.5,49.5,36.3
390044437,2022,OH,39004,52.2,37.6,61.7,67.5,57.0
390044437,2023,OH,39004,54.2,41.0,64.3,74.7,54.3
390044437,2024,OH,39004,49.6,32.0,61.2,69.6,55.5
150033459,2022,HI,15003,55.5,48.0,60.3,64.6,46.7
150033459,2023,HI,15003,54.1,40.6,51.5,56.1,41.9
150033459,2024,HI,15003,52.5,50.4,60.2,51.4,46.9
200023781,2022,KS,20002,48.4,67.1,25.9,39.8,42.3
200023781,2023,KS,20002,52.0,71.7,25.3,40.1,50.7
200023781,2024,KS,20002,52.5,66.7,28.6,37.3,44.2
200039971,2022,KS,20003,55.8,72.1,62.2,37.2,70.7
200039971,2023,KS,20003,52.7,66.4,53.8,35.0,67.2
200039971,2024,KS,20003,52.4,67.0,63.0,33.6,68.6
270011562,2022,MN,27001,56.9,48.8,49.3,76.3,71.4
270011562,2023,MN,27001,53.7,48.3,38.3,76.9,64.9
270011562,2024,MN,27001,53.1,49.8,43.3,76.7,70.5
320012788,2022,NV,32001,54.8,57.6,59.3,58.7,44.9
320012788,2023,NV,32001,50.0,54.5,56.8,54.4,44.7
320012788,2024,NV,32001,51.7,52.4,59.3,57.3,45.3
540013400,2022,WV,54001,49.0,58.5,50.0,52.3,36.4
540013400,2023,WV,54001,52.3,65.7,56.0,48.9,40.4
540013400,2024,WV,54001,53.4,61.5,49.2,51.7,41.4
130043419,2022,GA,13004,52.3,49.3,32.6,48.1,41.6
130043419,2023,GA,13004,55.2,46.5,33.1,51.1,39.8
130043419,2024,GA,13004,51.6,45.8,33.8,49.9,38.3
280036751,2022,MS,28003,54.0,65.4,50.1,45.5,58.4
280036751,2023,MS,28003,52.5,58.4,51.6,49.9,58.9
280036751,2024,MS,28003,53.5,58.4,57.8,50.7,57.3
370032298,2022,NC,37003,44.7,47.3,45.7,48.4,56.6
