nces_id,name,city,state,county_fips,county_name,school_type,grade_range,enrollment,title_i,latitude,longitude
440024117,Edison Junior High School,Clinton,RI,44002,Owen County,Magnet,K-8,294,No,41.19134,-71.75642
440031401,Central High School,Salem,RI,44003,Ripley County,Regular,6-8,1417,No,42.41236,-70.08988
440032553,Lincoln Charter School,Glen Cove,RI,44003,Ripley County,Regular,6-8,733,No,42.02089,-70.45619
440038091,Maple High School,Glen Cove,RI,44003,Ripley County,Magnet,K-8,364,No,42.39536,-70.42906
440036046,Ridgewood High School,Burlington,RI,44003,Ripley County,Regular,9-12,1392,No,42.18548,-70.10973
440031290,Cedar Magnet School,Easton,RI,44003,Ripley County,Magnet,K-8,1128,No,42.38525,-70.05623
440046272,Achievement Junior High School,York,RI,44004,Spencer County,Magnet,9-12,1057,No,41.72419,-73.04064
440049670,Birch Elementary,Lexington,RI,44004,Spencer County,Regular,K-8,1209,Yes,41.50589,-72.72364
440048906,Sunset High School,Salem,RI,44004,Spencer County,Regular,9-12,1237,No,41.52702,-73.0016
440044193,Magnolia Primary School,Ashland,RI,44004,Spencer County,Regular,PK-5,1136,No,41.48999,-72.69895
440048617,Innovation High School,Farmington,RI,44004,Spencer County,Regular,PK-5,1684,No,41.59251,-72.73502
450011277,Adams Elementary School,Vernon,SC,45001,Stark County,Magnet,K-12,1457,No,33.76999,-81.41074
450011565,Fairview Preparatory School,Burlington,SC,45001,Stark County,Regular,6-8,281,Yes,33.98237,-81.1717
450016903,Northview Magnet School,Greenville,SC,45001,Stark County,Regular,9-12,1810,No,33.99921,-81.30443
450018348,Monroe Middle School,Richmond,SC,45001,Stark County,Regular,9-12,1188,No,33.69226,-81.21304
450013500,Central High School,Hartford,SC,45001,Stark County,Regular,6-8,1428,No,33.78122,-81.2193
450024278,Valley Elementary School,Madison,SC,45002,Taylor County,Regular,9-12,1060,No,33.14439,-82.13111
450025610,Longfellow Primary School,Chester,SC,45002,Taylor County,Regular,9-12,2212,No,33.23602,-82.43125
450029385,Innovation Charter School,Madison,SC,45002,Taylor County,Regular,K-12,877,Yes,33.1651,-82.06942
450025970,Southfield Elementary,Franklin,SC,45002,Taylor County,Regular,PK-5,1061,No,33.27018,-82.53791
450027402,Highland High School,York,SC,45002,Taylor County,Regular,K-12,2133,No,33.4766,-82.38099
450035493,Brookside Elementary School,Ashland,SC,45003,Wabash County,Regular,PK-5,1942,No,33.67285,-80.41537
450031366,Twain Elementary School,Weston,SC,45003,Wabash County,Regular,K-5,611,No,33.3207,-80.71794
450031235,Adams Middle School,Plymouth,SC,45003,Wabash County,Regular,9-12,1081,No,33.75748,-80.64423
450037183,Lincoln Elementary School,Glen Cove,SC,45003,Wabash County,Regular,9-12,1891,No,33.48305,-80.40836
450035379,Lincoln Preparatory School,Vernon,SC,45003,Wabash County,Regular,K-12,890,No,33.64941,-80.50589
450041774,Hawthorne Magnet School,Greenville,SC,45004,Washington County,Regular,K-8,1624,No,34.52713,-80.09885
450047096,Pine Magnet School,Richmond,SC,45004,Washington County,Charter,6-8,1317,No,34.52324,-79.9746
450048644,Cedar Primary School,Vernon,SC,45004,Washington County,Regular,K-12,792,Yes,34.24077,-79.87462
450044372,Horizon Charter School,Greenville,SC,45004,Washington County,Regular,9-12,1836,Yes,34.629,-80.0992
450046486,Birch Middle School,Burlington,SC,45004,Washington County,Charter,K-5,1649,No,34.34857,-79.93398
460014085,Freedom Elementary School,Weston,SD,46001,Jefferson County,Regular,K-12,2186,Yes,44.73392,-98.61619
460011385,Lincoln Elementary School,Ashland,SD,46001,Jefferson County,Regular,PK-5,615,No,44.54823,-98.70006
460015918,Eastside Charter School,Chester,SD,46001,Jefferson County,Charter,6-8,973,No,44.69391,-98.81189
460018759,Central Charter School,Richmond,SD,46001,Jefferson County,Magnet,K-8,2327,Yes,44.69042,-98.81343
460012508,Martin Luther King Jr. Academy,Plymouth,SD,46001,Jefferson County,Magnet,9-12,505,No,44.66471,-98.96327
460021168,Heritage High School,Kingston,SD,46002,Franklin County,Charter,K-8,235,No,42.80976,-99.74146
460029046,Hamilton Elementary,Ashland,SD,46002,Franklin County,Regular,PK-5,786,Yes,42.94247,-99.65135
460023893,Innovation Charter School,Franklin,SD,46002,Franklin County,Magnet,9-12,1358,No,42.90235,-99.33086
460021387,Cedar Elementary,Chester,SD,46002,Franklin County,Charter,K-8,1881,Yes,43.19335,-99.31159
460025305,Spring Magnet School,Glen Cove,SD,46002,Franklin County,Regular,PK-5,1763,No,43.31227,-99.32488
460035309,Elm Middle School,Salem,SD,46003,Lincoln County,Regular,K-5,879,No,44.77471,-101.09845
460039594,Pleasant Preparatory School,Kingston,SD,46003,Lincoln County,Regular,K-8,2293,Yes,44.88721,-100.63542
460037354,Sunset Primary School,Vernon,SD,46003,Lincoln County,Regular,K-5,410,No,45.10545,-100.60759
460036926,Edison Preparatory School,Easton,SD,46003,Lincoln County,Regular,6-8,364,No,44.73095,-100.93001
460033086,Elm Junior High School,Salem,SD,46003,Lincoln County,Regular,K-5,2207,No,45.09282,-100.66904
460042390,Freedom High School,Richmond,SD,46004,Madison County,Regular,K-12,283,No,44.23203,-98.0356
460047325,Discovery Junior High School,Oxford,SD,46004,Madison County,Charter,K-8,682,No,44.26785,-97.78925
460049413,Edison Magnet School,York,SD,46004,Madison County,Regular,K-8,1447,No,44.40521,-97.99499
460043281,Excellence Preparatory School,Madison,SD,46004,Madison County,Regular,9-12,1600,No,44.18828,-97.92649
460046527,Hamilton Elementary,Chester,SD,46004,Madison County,Magnet,9-12,1126,No,44.35621,-98.04166
470017440,Washington Middle School,Madison,TN,47001,Jackson County,Regular,9-12,1163,No,35.87566,-85.67689
470012770,Elm Charter School,Dayton,TN,47001,Jackson County,Regular,PK-5,1402,Yes,35.68664,-86.19765
470017934,Wilson Elementary School,Weston,TN,47001,Jackson County,Regular,K-12,365,Yes,35.66966,-85.6853
470016792,Pioneer Academy,Fairview,TN,47001,Jackson County,Regular,6-8,214,No,36.06021,-86.16829
470018966,Adams Middle School,Georgetown,TN,47001,Jackson County,Regular,K-5,1784,No,35.74801,-85.90564
470028309,Wilson Academy,Bristol,TN,47002,Marion County,Magnet,K-12,455,No,35.64846,-87.77038
470028154,Achievement Primary School,Burlington,TN,47002,Marion County,Charter,6-8,1439,Yes,35.52042,-87.66652
470027619,Wilson Academy,Burlington,TN,47002,Marion County,Magnet,K-5,1566,No,35.38549,-87.60694
470028409,Freedom Elementary School,Dayton,TN,47002,Marion County,Magnet,K-12,1533,No,35.44958,-87.74133
470028840,Monroe High School,Georgetown,TN,47002,Marion County,Regular,K-8,2238,No,35.72854,-87.4484
470032298,Magnolia Preparatory School,Farmington,TN,47003,Clay County,Regular,K-5,730,No,34.39648,-85.48576
470033882,Hawthorne Primary School,Glen Cove,TN,47003,Clay County,Charter,K-5,1853,No,34.45325,-85.26266
470038578,Sunset Magnet School,Plymouth,TN,47003,Clay County,Regular,PK-5,852,No,34.63169,-85.63522
470033211,Monroe Elementary School,Glen Cove,TN,47003,Clay County,Charter,K-8,758,No,34.45666,-85.38192
470031692,Roosevelt Charter School,Fairview,TN,47003,Clay County,Magnet,K-12,122,No,34.58796,-85.268
470047638,Discovery Preparatory School,Hartford,TN,47004,Monroe County,Regular,PK-5,1789,No,34.60269,-87.14906
470045907,Southfield Elementary School,Burlington,TN,47004,Monroe County,Regular,K-12,2115,No,34.75099,-87.31956
470043331,Lincoln Academy,Weston,TN,47004,Monroe County,Regular,6-8,1918,No,34.59287,-87.16909
470042659,Hawthorne Magnet School,Franklin,TN,47004,Monroe County,Regular,6-8,1555,No,34.84644,-86.91667
470048855,Roosevelt Magnet School,Burlington,TN,47004,Monroe County,Regular,PK-5,912,No,34.85399,-87.34933
480018345,Riverside Magnet School,Salem,TX,48001,Grant County,Charter,PK-5,2005,No,31.71576,-101.24194
480019978,Unity Junior High School,Hartford,TX,48001,Grant County,Magnet,K-12,395,No,31.90247,-101.18615
480015518,Riverside Academy,Franklin,TX,48001,Grant County,Charter,6-8,300,No,31.34997,-101.33313
480014450,Washington Middle School,Clinton,TX,48001,Grant County,Magnet,K-5,273,No,31.77904,-100.94069
480016615,Hillcrest Magnet School,Vernon,TX,48001,Grant County,Regular,K-12,2040,No,31.68893,-101.08414
480025570,Excellence Junior High School,Richmond,TX,48002,Hamilton County,Regular,K-8,1124,No,30.81946,-98.71698
480025221,Kennedy High School,Jamestown,TX,48002,Hamilton County,Regular,K-5,1035,No,30.85895,-98.82806
480024973,Monroe Junior High School,Glen Cove,TX,48002,Hamilton County,Magnet,6-8,391,No,30.88617,-98.94316
480029058,Brookside Charter School,Kingston,TX,48002,Hamilton County,Charter,K-5,996,No,30.58856,-98.83623
480022348,Achievement Elementary School,Fairview,TX,48002,Hamilton County,Regular,K-12,2333,No,30.62609,-98.92191
480036853,Pleasant Junior High School,Greenville,TX,48003,Greene County,Charter,PK-5,285,No,30.25993,-99.67891
480039034,Kennedy Preparatory School,Kingston,TX,48003,Greene County,Magnet,PK-5,1313,Yes,30.22328,-99.70633
480035648,Jefferson Charter School,Vernon,TX,48003,Greene County,Charter,K-8,1507,No,30.14115,-99.39084
480036067,Pleasant Magnet School,Madison,TX,48003,Greene County,Regular,PK-5,1105,No,29.81343,-99.78387
480036451,Liberty Magnet School,Kingston,TX,48003,Greene County,Charter,K-12,1099,No,29.9854,-99.80343
480047402,Grant Magnet School,Greenville,TX,48004,Union County,Regular,6-8,320,Yes,31.98527,-101.23272
480046356,Harmony Charter School,Newport,TX,48004,Union County,Magnet,K-8,1409,No,31.48506,-101.24498
480049115,Longfellow Academy,Plymouth,TX,48004,Union County,Regular,K-8,859,No,31.50367,-101.70936
480044458,Jackson Magnet School,Newport,TX,48004,Union County,Charter,9-12,2188,No,31.79912,-101.18115
480049964,Hawthorne Primary School,Richmond,TX,48004,Union County,Regular,9-12,1989,Yes,31.65129,-101.70415
490016163,Pioneer Junior High School,Georgetown,UT,49001,Warren County,Regular,PK-5,1960,No,39.17547,-110.62727
490018360,Emerson Charter School,Springfield,UT,49001,Warren County,Charter,K-8,1881,Yes,39.57048,-110.53707
490016016,Innovation Junior High School,Newport,UT,49001,Warren County,Charter,K-12,329,No,39.58862,-110.89045
490019930,Fairview Academy,Springfield,UT,49001,Warren County,Regular,6-8,1879,Yes,39.19256,-110.87114
490013651,Autumn Charter School,Madison,UT,49001,Warren County,Charter,K-8,791,No,39.05386,-110.45946
490024924,Roosevelt Preparatory School,Clinton,UT,49002,Clark County,Magnet,9-12,584,No,38.38192,-111.35282
490023890,Lakeview Academy,Jamestown,UT,49002,Clark County,Regular,PK-5,1145,Yes,38.72595,-111.28089
490026757,Lincoln Magnet School,Vernon,UT,49002,Clark County,Regular,6-8,1714,No,38.24154,-111.34565
490024715,Pioneer Elementary,Jamestown,UT,49002,Clark County,Regular,PK-5,1995,No,38.37273,-111.43178
490027808,Harmony Elementary School,Burlington,UT,49002,Clark County,Charter,9-12,2018,Yes,38.25985,-111.59551
490032962,Hillcrest Elementary School,Salem,UT,49003,Montgomery County,Regular,K-8,1418,No,38.30103,-111.2951
490037219,Jackson Preparatory School,Burlington,UT,49003,Montgomery County,Regular,6-8,1807,Yes,38.69888,-111.57013
490033251,Brookside Primary School,Lexington,UT,49003,Montgomery County,Regular,K-8,530,No,38.18182,-111.20362
490039868,Greenfield Middle School,Salem,UT,49003,Montgomery County,Magnet,PK-5,2368,No,38.65759,-111.39366
490031852,Madison Middle School,Bristol,UT,49003,Montgomery County,Magnet,K-8,136,Yes,38.64864,-111.76289
490043758,Hamilton Junior High School,Oxford,UT,49004,Adams County,Regular,K-5,545,Yes,40.15619,-111.20835
490045477,Meadow Academy,Glen Cove,UT,49004,Adams County,Magnet,K-12,2362,No,39.90962,-111.519
490045713,Longfellow Academy,Lexington,UT,49004,Adams County,Regular,PK-5,630,No,40.027,-111.28245
490042965,Pleasant Academy,Fairview,UT,49004,Adams County,Regular,K-12,284,No,40.47289,-111.19867
490042814,Pioneer Elementary School,Easton,UT,49004,Adams County,Regular,K-12,558,No,39.9978,-111.55897
500014302,Centennial High School,Madison,VT,50001,Carroll County,Regular,K-12,1714,No,45.0031,-72.70009
500011976,Harmony Elementary,Hartford,VT,50001,Carroll County,Regular,K-5,1304,No,45.13834,-72.57082
500016699,Twain Academy,Farmington,VT,50001,Carroll County,Regular,K-8,942,No,45.39398,-72.5215
500019350,Fairview High School,Bristol,VT,50001,Carroll County,Charter,K-8,1216,No,45.20352,-72.68566
500015633,Whitman Academy,Richmond,VT,50001,Carroll County,Regular,PK-5,2397,No,45.26681,-72.51313
500024168,Hamilton Middle School,Plymouth,VT,50002,Henry County,Regular,9-12,1374,No,42.7675,-73.17314
500024215,Spring Academy,Burlington,VT,50002,Henry County,Regular,9-12,307,No,42.83093,-73.20054
500024789,Oakwood Elementary School,Madison,VT,50002,Henry County,Charter,PK-5,2033,No,42.93779,-73.21273
500027703,Adams Preparatory School,Manchester,VT,50002,Henry County,Regular,9-12,1962,No,42.67289,-73.10176
500028798,Liberty Preparatory School,Jamestown,VT,50002,Henry County,Magnet,K-5,804,Yes,43.17254,-73.36217
500036717,Brookside Magnet School,Richmond,VT,50003,Marshall County,Charter,K-12,1972,No,44.26214,-72.14989
500034208,Horizon Academy,Madison,VT,50003,Marshall County,Charter,K-5,663,No,44.52251,-71.8114
500035908,Pioneer Charter School,Fairview,VT,50003,Marshall County,Regular,K-8,379,No,44.53024,-72.20383
500033518,Oakwood Middle School,Easton,VT,50003,Marshall County,Charter,9-12,1059,No,44.40568,-71.89624
500033578,Pioneer Junior High School,Jamestown,VT,50003,Marshall County,Regular,6-8,1003,No,44.50093,-71.84183
500045842,Lakeview Primary School,Farmington,VT,50004,Lawrence County,Regular,PK-5,492,Yes,44.81256,-73.58473
500043215,Franklin Primary School,Clinton,VT,50004,Lawrence County,Charter,PK-5,2327,No,44.81397,-73.51651
500042532,Whitman Preparatory School,Burlington,VT,50004,Lawrence County,Regular,6-8,2368,No,44.83147,-73.63439
500047916,Unity Primary School,Greenville,VT,50004,Lawrence County,Regular,K-8,1438,No,44.43338,-73.49501
500041497,Martin Luther King Jr. Magnet School,Clinton,VT,50004,Lawrence County,Magnet,PK-5,452,Yes,44.74737,-73.37233
510013453,Northview Magnet School,Dayton,VA,51001,Morgan County,Charter,PK-5,591,No,38.60502,-77.57862
510012255,Jackson High School,Troy,VA,51001,Morgan County,Magnet,9-12,1303,Yes,38.34197,-77.45378
510016594,Martin Luther King Jr. Magnet School,Plymouth,VA,51001,Morgan County,Regular,9-12,2233,No,38.47152,-77.49199
510016999,Twain High School,Salem,VA,51001,Morgan County,Regular,6-8,1657,Yes,38.48503,-77.71147
510011278,Innovation Junior High School,Richmond,VA,51001,Morgan County,Regular,PK-5,2273,No,38.22896,-77.69867
510025286,Ridgewood Preparatory School,Vernon,VA,51002,Perry County,Regular,9-12,846,No,37.29587,-77.62266
510022073,Jackson Charter School,Lexington,VA,51002,Perry County,Regular,K-12,1328,No,37.30983,-77.79409
510029656,Maple Academy,Bristol,VA,51002,Perry County,Regular,6-8,1388,No,37.0461,-77.65713
510021693,Hamilton Charter School,Salem,VA,51002,Perry County,Regular,K-8,1058,No,37.20076,-77.77129
510025584,Central Preparatory School,Hartford,VA,51002,Perry County,Regular,K-8,2292,Yes,37.46002,-77.74273
510038629,Hillcrest Elementary School,Newport,VA,51003,Pike County,Regular,K-8,1512,Yes,36.88112,-77.13165
510036162,Spring Middle School,Dayton,VA,51003,Pike County,Charter,K-12,1028,No,37.19087,-77.46107
510034950,Valley Middle School,Manchester,VA,51003,Pike County,Regular,K-8,930,No,36.83737,-77.2721
510039272,Birch Magnet School,Dayton,VA,51003,Pike County,Charter,9-12,510,No,37.28374,-77.00007
510032748,Eastside Charter School,Bristol,VA,51003,Pike County,Regular,PK-5,2371,No,37.20986,-77.20078
510042961,Unity Charter School,York,VA,51004,Shelby County,Regular,K-8,132,No,36.87346,-76.93785
510045699,Kennedy Primary School,Ashland,VA,51004,Shelby County,Charter,PK-5,1045,No,36.8766,-77.01729
510049287,Jackson Middle School,Georgetown,VA,51004,Shelby County,Regular,PK-5,1968,No,36.83951,-77.05274
510041702,Pioneer Magnet School,Manchester,VA,51004,Shelby County,Magnet,6-8,207,No,36.78099,-76.74234
510041294,Jefferson Academy,Vernon,VA,51004,Shelby County,Regular,9-12,346,No,36.85519,-77.065
530014487,Kennedy High School,Richmond,WA,53001,Sullivan County,Charter,6-8,1015,No,47.2846,-122.13242
530013336,Hillcrest Academy,Hartford,WA,53001,Sullivan County,Regular,K-5,1200,No,47.1959,-122.32169
530018813,Central Primary School,Plymouth,WA,53001,Sullivan County,Regular,K-12,2285,No,46.99057,-122.21872
530011778,Willow Magnet School,Kingston,WA,53001,Sullivan County,Magnet,PK-5,385,No,46.91756,-122.23683
530017893,Innovation Junior High School,Kingston,WA,53001,Sullivan County,Magnet,9-12,1659,No,47.24427,-121.96085
530025066,Jackson Magnet School,Kingston,WA,53002,Wayne County,Charter,K-8,541,No,47.58696,-120.09814
530024654,Hawthorne High School,Richmond,WA,53002,Wayne County,Magnet,PK-5,1880,No,47.91255,-119.82202
530027843,Autumn Elementary School,Manchester,WA,53002,Wayne County,Regular,K-12,1930,No,48.02377,-120.2127
530029523,Madison Primary School,Richmond,WA,53002,Wayne County,Regular,6-8,191,No,48.07101,-119.86005
530023412,Riverside Junior High School,Richmond,WA,53002,Wayne County,Magnet,9-12,1589,No,47.83469,-120.23878
530037978,Kennedy High School,Richmond,WA,53003,Lake County,Regular,PK-5,899,No,48.6377,-119.70422
530039339,Longfellow Elementary School,Vernon,WA,53003,Lake County,Charter,PK-5,240,No,48.58185,-120.15826
530037343,Willow Academy,Greenville,WA,53003,Lake County,Regular,PK-5,452,No,48.78339,-120.0916
530032198,Centennial Magnet School,Franklin,WA,53003,Lake County,Regular,9-12,1976,No,48.75899,-119.77476
530035584,Longfellow Elementary School,Weston,WA,53003,Lake County,Regular,K-5,2148,No,48.56042,-120.1236
530043247,Northview Elementary School,Jamestown,WA,53004,Orange County,Regular,6-8,497,No,47.73819,-120.405
530049584,Heritage Primary School,Arlington,WA,53004,Orange County,Regular,PK-5,395,No,47.42226,-120.62828
530042781,Pine Primary School,York,WA,53004,Orange County,Regular,K-5,444,No,47.30958,-120.39087
530046206,Madison Elementary,Glen Cove,WA,53004,Orange County,Regular,6-8,2356,No,47.52879,-120.78637
530046292,Franklin High School,Vernon,WA,53004,Orange County,Magnet,PK-5,1740,No,47.60936,-120.31675
540018707,Sunrise Middle School,York,WV,54001,Lee County,Regular,9-12,700,No,39.84215,-81.26321
540019785,Horizon High School,Bristol,WV,54001,Lee County,Charter,K-5,912,No,39.70925,-80.97879
540017979,Central Academy,Vernon,WV,54001,Lee County,Charter,K-5,2329,No,39.92359,-81.05415
540011375,Birch Junior High School,Jamestown,WV,54001,Lee County,Magnet,6-8,1875,No,39.80605,-80.96632
540013400,Central Elementary School,Chester,WV,54001,Lee County,Regular,K-5,129,No,39.72197,-81.51239
540026997,Washington Magnet School,Jamestown,WV,54002,Scott County,Regular,K-5,1952,Yes,38.66355,-80.47554
540028482,Discovery Junior High School,Franklin,WV,54002,Scott County,Regular,9-12,2308,No,38.39263,-80.34444
540021555,Highland Academy,Newport,WV,54002,Scott County,Regular,K-12,2341,No,38.83651,-80.35957
540029391,Sunset Middle School,Manchester,WV,54002,Scott County,Magnet,9-12,464,No,38.45957,-80.34286
540024854,Autumn Primary School,Dayton,WV,54002,Scott County,Regular,K-12,1953,No,38.53806,-80.39494
540038559,Birch Junior High School,Jamestown,WV,54003,Douglas County,Magnet,9-12,2137,No,39.71629,-79.47199
540039092,Harmony Elementary School,Salem,WV,54003,Douglas County,Regular,K-12,2299,No,39.80004,-79.98581
540036904,Discovery Charter School,Dayton,WV,54003,Douglas County,Regular,PK-5,1479,No,39.73262,-79.96782
540039578,Riverside Elementary,Kingston,WV,54003,Douglas County,Regular,9-12,1734,No,39.47531,-79.49032
540037412,Pioneer Academy,Vernon,WV,54003,Douglas County,Regular,PK-5,916,Yes,39.59521,-79.88755
540047374,Monroe Junior High School,Clinton,WV,54004,Fulton County,Charter,9-12,1773,No,38.106,-80.65094
540047409,Southfield Magnet School,Springfield,WV,54004,Fulton County,Regular,9-12,2125,No,38.15876,-80.21455
540044181,Twain Junior High School,Bristol,WV,54004,Fulton County,Charter,6-8,2218,Yes,38.14079,-80.71638
540041617,Martin Luther King Jr. Magnet School,Madison,WV,54004,Fulton County,Regular,PK-5,1735,No,37.63792,-80.60811
540047872,Elm Primary School,Bristol,WV,54004,Fulton County,Charter,PK-5,1095,No,37.8534,-80.59391
550012427,Jefferson Magnet School,Clinton,WI,55001,Hancock County,Charter,PK-5,1990,No,43.21103,-89.33271
550016914,Madison Academy,Vernon,WI,55001,Hancock County,Charter,K-8,2226,No,43.08292,-89.36739
550019297,Oakwood Elementary,Jamestown,WI,55001,Hancock County,Regular,6-8,1931,No,43.02079,-89.80095
550017913,Southfield Magnet School,Salem,WI,55001,Hancock County,Regular,9-12,1299,No,43.14282,-89.71877
550011645,Jefferson High School,Salem,WI,55001,Hancock County,Regular,K-5,1376,No,43.2251,-89.5497
550026199,Roosevelt Academy,Springfield,WI,55002,Knox County,Magnet,K-12,1447,No,44.15522,-87.64503
550027276,Lakeview Junior High School,Lexington,WI,55002,Knox County,Magnet,K-5,2129,No,44.16665,-87.44789
550021104,Madison Magnet School,Vernon,WI,55002,Knox County,Charter,PK-5,2230,No,44.41844,-87.78535
550022030,Madison Academy,Lexington,WI,55002,Knox County,Magnet,PK-5,706,Yes,44.24305,-87.58366
550028588,Northview Elementary School,Jamestown,WI,55002,Knox County,Magnet,K-12,796,No,44.10932,-87.5344
550035352,Elm High School,Dayton,WI,55003,Logan County,Magnet,9-12,753,Yes,44.06076,-89.53213
550038201,Adams Elementary,Clinton,WI,55003,Logan County,Regular,K-12,379,No,44.27799,-89.78431
550033826,Jackson Junior High School,Kingston,WI,55003,Logan County,Magnet,K-12,996,No,44.39444,-89.33009
550034874,Autumn High School,Burlington,WI,55003,Logan County,Regular,9-12,1609,No,44.33911,-89.38988
550039078,Edison High School,Salem,WI,55003,Logan County,Regular,K-8,1730,No,44.01378,-89.89156
550048320,Highland Junior High School,Farmington,WI,55004,Putnam County,Regular,K-5,131,No,44.53373,-89.77701
550044510,Birch Magnet School,Fairview,WI,55004,Putnam County,Regular,K-12,2245,No,44.2695,-90.02425
550041616,Spring Elementary School,Arlington,WI,55004,Putnam County,Charter,6-8,2390,No,44.55505,-89.47726
550047098,Pleasant Primary School,Chester,WI,55004,Putnam County,Regular,PK-5,876,No,44.57356,-89.80449
550046254,Adams Elementary,Greenville,WI,55004,Putnam County,Regular,9-12,1540,No,44.76356,-89.5179
560016705,Pleasant Elementary School,Greenville,WY,56001,Russell County,Charter,K-12,1360,No,42.97718,-107.08385
560014447,Heritage Junior High School,Glen Cove,WY,56001,Russell County,Regular,K-5,500,Yes,42.77751,-107.44705
560013287,Franklin Middle School,Lexington,WY,56001,Russell County,Regular,K-5,485,Yes,42.75803,-107.23448
560019669,Discovery Elementary,York,WY,56001,Russell County,Regular,K-5,1138,No,43.24569,-107.02804
560015939,Innovation Primary School,Bristol,WY,56001,Russell County,Charter,PK-5,732,No,42.79608,-107.42204
560023205,Jackson Junior High School,Ashland,WY,56002,Randolph County,Regular,K-5,1658,No,43.36497,-106.96116
560021020,Excellence Academy,Oxford,WY,56002,Randolph County,Regular,PK-5,1534,No,43.82223,-107.10502
560029841,Southfield Charter School,Ashland,WY,56002,Randolph County,Regular,PK-5,653,No,43.86251,-107.29949
560024781,Sunset Elementary,Arlington,WY,56002,Randolph County,Regular,K-12,367,No,43.71414,-107.41819
560022753,Eastside Magnet School,Arlington,WY,56002,Randolph County,Regular,K-8,769,Yes,43.4878,-107.0289
560038396,Southfield Charter School,Weston,WY,56003,Crawford County,Regular,K-8,1382,Yes,43.80733,-107.50013
560035114,Pine Charter School,Springfield,WY,56003,Crawford County,Regular,9-12,572,Yes,43.91776,-107.39271
560037531,Longfellow Middle School,Glen Cove,WY,56003,Crawford County,Regular,9-12,783,No,43.89457,-107.52758
560036615,Freedom Elementary School,Farmington,WY,56003,Crawford County,Regular,PK-5,465,No,43.88982,-107.60905
560039694,Longfellow Elementary,Ashland,WY,56003,Crawford County,Regular,PK-5,937,No,43.68979,-107.43176
560048036,Highland Preparatory School,Glen Cove,WY,56004,Fayette County,Regular,K-5,241,No,42.2376,-107.13542
560047449,Maple High School,Greenville,WY,56004,Fayette County,Magnet,K-12,1566,Yes,42.48007,-106.64028
560041408,Discovery Middle School,Salem,WY,56004,Fayette County,Regular,6-8,597,Yes,42.43346,-106.84731
560042113,Horizon Junior High School,Richmond,WY,56004,Fayette County,Regular,K-12,1224,Yes,42.35433,-106.73807
560049141,Brookside Charter School,Salem,WY,56004,Fayette County,Magnet,K-5,2287,No,42.54863,-106.74988
